chrom	start	end	weight	E1	E2	E3
chr9	79500000	79600000	0.015503912751293012	0.340458563522069	-0.19941973735770196	0.34267719770819915
chr9	79600000	79700000	0.019780556691346835	0.3954054752736971	-0.4961473556018111	0.440096046144777
chr9	79700000	79800000	0.015626171079679	0.8586138919343688	-0.7724336391011231	-0.05702928466403418
chr9	79800000	79900000	0.01450678967978048	0.3380083512101476	-0.36662203672062255	0.1504229895839417
chr9	79900000	80000000	0.016586641051292657	0.48683650177425986	-0.3480726748699582	-0.19184058589065572
chr9	80000000	80100000	0.014864703781986528	0.2750551087428201	-0.3912995972062503	0.31084023372088804
chr9	80100000	80200000	0.017758718427197253	0.32094505100260967	-0.4047341947536592	0.500533443942598
chr9	80200000	80300000	0.015603589322033403	0.4545140621592315	-0.27626768522365314	-0.10808306073178507
chr9	80300000	80400000	0.017089226357629002	0.436554820474261	-0.41431661491810495	0.18685394681437323
chr9	80400000	80500000	0.016879822102974954	0.6946621121247845	-0.6318980535810637	-0.03333031829354879
chr9	80500000	80600000	0.015750146359103195	0.39440831803295995	-0.5432499066293431	-0.16128210446802504
chr9	80600000	80700000	0.01696888441175278	0.09332705571173032	-0.20463314837232505	0.04298882628455568
chr9	80700000	80800000	0.017406631478540813	0.19473014623601342	-0.3477422581449594	0.11966313516713017
chr9	80800000	80900000	0.017446337058427245	0.3359389631728124	-0.05461979165618873	0.16936200127283815
chr9	80900000	81000000	0.015602657597392999	0.44534227943707366	-0.4054089674910809	-0.15463656151488755
chr9	81000000	81100000	0.015394861496028334	0.28352085179364994	-0.22990003909716691	-0.17294989761290763
chr9	81100000	81200000	0.013736815618902283	0.28727886615291454	-0.33527808482791976	0.1835382451060046
chr9	81200000	81300000	0.016021516942617442	0.4538230077724913	-0.5504126303697141	-0.30549129675483516
chr9	81300000	81400000	0.014989046304047175	0.26189235554224083	-0.4538573548418196	0.19318942265550776
chr9	81400000	81500000	0.016380038729043343	0.07897149881887688	-0.32547223355781935	0.13954623714737405
chr9	81500000	81600000	0.012939357472313407	0.1806437902923057	-0.10242390833262396	0.24085921694512075
chr9	81600000	81700000	0.01477261177523532	0.16659395515169245	-0.23809894065532117	0.0569217632828463
chr9	81700000	81800000	0.01392677617926037	0.5895251293317433	-0.7737716235910517	-0.05045175089271982
chr9	81800000	81900000	0.013762942797013147	0.17078095913272212	-0.24349268651384037	-0.008601138651562569
chr9	81900000	82000000	0.023532843382982806	0.31263857219011465	-0.17306626821992457	0.5715836290610178
chr9	82000000	82100000	0.01462817803746513	0.22197127553781082	-0.20897333889181258	0.042918118995599594
chr9	82100000	82200000	0.01595689669754233	0.41989302081784075	-0.4542969592060821	0.0052215197413506675
chr9	82200000	82300000	0.014264952013758554	0.09363899227252742	-0.1347566005959451	0.18956984813029665
chr9	82300000	82400000	0.014736519821006449	0.20279052422458224	-0.3167598761718584	0.060677449322770326
chr9	82400000	82500000	0.016160381667707266	0.4832368255043083	-0.40266034258487887	0.13508804298299365
chr9	82500000	82600000	0.016145958222416584	0.601839897078334	-0.30924887092267894	0.06243991544450413
chr9	82600000	82700000	0.014599788223190862	0.018344073461207706	-0.16452691795680222	0.21989612732682198
chr9	82700000	82800000	0.01681281675384241	0.281144420762721	-0.3421085460283519	-0.052818296372579294
chr9	82800000	82900000	0.01678827082241424	0.17224537678591553	-0.24099122659195957	0.24199185297134343
chr9	82900000	83000000	0.015081270283142842	0.677179978443679	-0.5458471279466095	-0.2938263988680437
chr9	83000000	83100000	0.015435913791048037	0.1954121347496383	-0.22582376842639426	0.1530050324111048
chr9	83100000	83200000	0.016339169602377083	0.10125290430570805	-0.1527564937493643	0.3486322730653762
chr9	83200000	83300000	0.01571369701269678	0.24470747202249657	-0.21688068026413923	0.03583669035164391
chr9	83300000	83400000	0.013184102620246614	0.20108851346244025	-0.25710429069196117	0.44151878103202097
chr9	83400000	83500000	0.01345804946672902	0.3864186271908295	-0.20273691932300036	-0.03552429468005941
chr9	83500000	83600000	0.013833636149708499	0.37895130526633697	-0.41951909401564247	0.04999234174905957
chr9	83600000	83700000	0.014158994103126652	0.6011666476952225	-0.6421546117328403	-0.1503275115056618
chr9	83700000	83800000	0.013173620532682203	0.11124800966735815	-0.20808661714924123	0.16938683926869344
chr9	83800000	83900000	0.02071108393513006	0.15579454618002514	-0.08517836345176615	0.1865414548774524
chr9	83900000	84000000	0.013535390774637278	0.2424137538223282	-0.37514322280951246	-0.08461364122408178
chr9	84000000	84100000	0.013666631069767449	0.14686159364836587	-0.14492117012592037	0.07393296930055177
chr9	84100000	84200000	0.015306897015525822	0.15092622176513698	-0.4100616951459663	-0.03838662047557927
chr9	84200000	84300000	0.0131233975354636	0.07979599576844078	-0.2100354861336867	-0.038077264926584725
chr9	84300000	84400000	0.013322526281972948	0.025260960811082686	-0.25752491071651334	-0.015793395272382067
chr9	84400000	84500000	0.013004082977065177	0.1575231927935957	-0.2785589860359927	0.42782571370858014
chr9	84500000	84600000	0.014738531398787624	0.029262277131102396	-0.15161707863722204	0.30548331567723197
chr9	84600000	84700000	0.01383243224118502	0.07001377565354218	-0.09612341448027784	0.46787586121363506
chr9	84700000	84800000	0.01388955258490554	0.2365972753341745	-0.55010920236998	0.02252740093639026
chr9	84800000	84900000	0.015376404901847406	0.32584400984549794	-0.5285658133503822	-0.09241488936018898
chr9	84900000	85000000	0.013558068617483956	0.29077221438015327	-0.2554661766394103	0.07296982696076694
chr9	85000000	85100000	0.01497827182345263	0.15122131358544802	-0.27943912360176115	0.0938583011976897
chr9	85100000	85200000	0.014982225063715634	0.24272167173405254	-0.25103595394454936	0.2600475426628024
chr9	85200000	85300000	0.013914503682892706	-0.0810463070700906	-0.12295879947904052	-0.17543110278873855
chr9	85300000	85400000	0.014590848558820287	-0.09297274847851435	-0.21047775370282706	0.027465816362320636
chr9	85400000	85500000	0.014815727762168976	0.09073100771842757	-0.1389404043007919	0.40641084273506856
chr9	85500000	85600000	0.015207311386222605	0.40736046090000105	-0.5959479759823716	0.1816359263062142
chr9	85600000	85700000	0.016417626938174855	0.03609814320078198	-0.07890576906531765	0.5261450496151173
chr9	85700000	85800000	0.015790343299799694	0.06410265913095528	-0.3118473428879928	-0.23669032121832512
chr9	85800000	85900000	0.014965273216445155	0.14897011059272616	-0.35690006785916184	0.11153368174326864
chr9	85900000	86000000	0.012506576000125568	0.05017885480749626	-0.045017868909386194	0.203057519552606
chr9	86000000	86100000	0.014569040275089082	0.28361833607569464	-0.41834143187214207	0.01849894281033212
chr9	86100000	86200000	0.01425830357445184	0.09420793952683149	-0.32870781208110633	-0.2599630177458955
chr9	86200000	86300000	0.013731468918149897	0.13126570805515791	-0.2211152968048251	0.1714681002628082
chr9	86300000	86400000	0.013255887821007012	0.18914287635080576	-0.34398772525453314	0.10927373366253466
chr9	86400000	86500000	0.013027235697351817	0.15820526874692611	-0.353723386470978	0.06715991492787932
chr9	86500000	86600000	0.013462694787617507	-0.15149676287579858	-0.10664175591980138	0.16465698577898213
chr9	86600000	86700000	0.014966618366329912	0.0464819902415926	-0.06126198054925831	0.38364871070130696
chr9	86700000	86800000	0.013330227203785423	0.12669810215749486	-0.19145956122715835	0.20133025097150614
chr9	86800000	86900000	0.013833451777644678	0.15566036948788212	-0.4336588189882572	-0.1888601285021889
chr9	86900000	87000000	0.01329364754406695	0.4412323320430541	-0.7407342855652993	-0.17441070859962893
chr9	87000000	87100000	0.014926374917251498	0.42797109727384486	-0.49630609215889737	0.04167461427673091
chr9	87100000	87200000	0.014406256251348098	0.2729738066382933	-0.3481187340691585	0.004943837802652878
chr9	87200000	87300000	0.01289262970304601	0.06894827986808229	-0.14873045876473542	0.12024411090960983
chr9	87300000	87400000	0.012483238640618328	0.2922583642316632	-0.5711889562734574	0.03069833103723168
chr9	87400000	87500000	0.013524826458159297	-0.08015706481068023	-0.0003460512098280195	0.24161930387260847
chr9	87500000	87600000	0.013647668853232464	0.09547621839182355	-0.4397087699828248	0.204515135296761
chr9	87600000	87700000	0.01403559117480074	0.27455401847010563	-0.4422555780985612	0.16207832563445224
chr9	87700000	87800000	0.016442800146235968	0.04416972522668729	-0.11816276136932102	0.17341603399476382
chr9	87800000	87900000	0.013601412105027707	0.5292515981757429	-0.5325793120060524	-0.0255543252859802
chr9	87900000	88000000	0.020582453299895127	0.06312391755395184	-0.26365377751530056	0.47832698662492407
chr9	88000000	88100000	0.012393021726837945	-0.08147616043720093	-0.14592267739024903	-0.11458094136577346
chr9	88100000	88200000	0.024567378854964062	0.14775590376560876	-0.44681438431709364	0.17868634842504755
chr9	88200000	88300000	0.01958064742108259	-0.09799959605754956	-0.040242509082739436	0.029840446325291408
chr9	88300000	88400000	0.012764022754682962	0.41104635629578284	-0.4708997131136218	-0.055074743749844356
chr9	88400000	88500000	0.013304159730111367	0.14227833946168847	-0.15061270842774652	0.34403426333476106
chr9	88500000	88600000	0.013263990097159867	0.2864547784145985	-0.37015696433617357	0.2622421976863109
chr9	88600000	88700000	0.014851216122513089	-0.04874269751528461	-0.14727237239614427	0.10673766511152351
chr9	88700000	88800000	0.013547540184793415	0.2604300955250493	-0.39820038572936406	0.4175307737761228
chr9	88800000	88900000	0.01482486475499557	0.39200797338906496	-0.4503876152836835	0.11223315140988162
chr9	88900000	89000000	0.014213758396072855	0.13345231766785873	-0.47322672779188807	0.0500914520764631
chr9	89000000	89100000	0.014428467161977099	-0.01953848813641902	-0.18444367536274528	-0.26848700964454564
chr9	89100000	89200000	0.015765540087268645	0.5610681772019797	-0.7915732696102887	-0.12966336647252993
chr9	89200000	89300000	0.014672618082638268	0.044488243559347704	-0.08421346533402904	0.36615135888400496
chr9	89300000	89400000	0.015466319833236417	0.2036173242355806	-0.47326271605860465	-0.09503262709695999
chr9	89400000	89500000	0.01628647959469227	0.6115904540424092	-0.6760376519119883	-0.16358702089054628
chr9	89500000	89600000	0.014588115295688268	-0.028592768813528062	-0.10158893188268048	0.45067914996360836
chr9	89600000	89700000	0.015434505044073003	0.44892238572442494	-0.6034413621349236	0.006270006286493305
chr9	89700000	89800000	0.01583426924589155	-0.03352085261913844	-0.2252635422624075	0.016331468503186564
chr9	89800000	89900000	0.014560568911858092	0.0359530037076619	-0.2646172959703059	0.24518885023175543
chr9	89900000	90000000	0.015047330791324021	0.049104600055773814	0.0005509106008491782	0.3021931255032241
chr9	90000000	90100000	0.014440004243017767	0.12205784361566632	-0.41176247655416004	0.07616502270466792
chr9	90100000	90200000	0.015897062616246963	0.17335248473644868	-0.36229978063483576	0.09800765158045117
chr9	90200000	90300000	0.016804781400275467	-0.001464140722418184	-0.10271227165435091	0.18042860266419963
chr9	90300000	90400000	0.014788268252232385	0.032168051111773774	-0.13617055270841288	0.22867258250177003
chr9	90400000	90500000	0.013650913130939211	0.4455112969805005	-0.5875394520389141	0.18137249297387498
chr9	90500000	90600000	0.015840176108740816	0.46687798251438906	-0.543378809400284	0.2751861927766805
chr9	90600000	90700000	0.014850252757187085	0.08044885747194716	-0.1713942706464929	0.3826255189367896
chr9	90700000	90800000	0.015716129552527554	0.1675328251718643	-0.35726695221503807	-0.21190664794064124
chr9	90800000	90900000	0.014602840884856446	0.24532960132831944	-0.41747275948095136	0.1719944984175133
chr9	90900000	91000000	0.014540893415146623	0.007450450729122274	-0.029753540152119843	0.24291007930134476
chr9	91000000	91100000	0.01411917896616497	0.5798672506360133	-0.7835146985594493	-0.2172267502050864
chr9	91100000	91200000	0.014081909947737727	0.21587882136439715	-0.4035919540726334	-0.26297246613443137
chr9	91200000	91300000	0.014779012850068775	0.21662239780417017	-0.375742363640985	-0.13629786457921614
chr9	91300000	91400000	0.013939964064217747	0.19603775699585804	-0.36138561048061363	-0.33181372238861995
chr9	91400000	91500000	0.015437401249772989	0.22716600673133197	-0.3009677280097175	0.22992681325950023
chr9	91500000	91600000	0.013657843000632934	0.15414266854199848	-0.4792710081428558	-0.05083326298575645
chr9	91600000	91700000	0.014412201110139003	0.24307490919123723	-0.34405525704573525	0.06869349134540685
chr9	91700000	91800000	0.01613347851207315	0.2190625186759818	-0.43708375812903827	-0.05809360084520315
chr9	91800000	91900000	0.014104201880369505	0.08613665833050985	-0.3292834914927236	-0.08620999227277648
chr9	91900000	92000000	0.012482227892449143	-0.022944666196971143	-0.12821942138801096	0.29381221664427726
chr9	92000000	92100000	0.015211422091797024	0.05063684107673889	-0.24591108952761445	0.03239392886928366
chr9	92100000	92200000	0.014661975901658788	0.15560987099754098	-0.19443028523739583	0.2422785586061659
chr9	92200000	92300000	0.014831546311246028	0.038763763094370025	-0.18767525634202073	-0.03515614944095835
chr9	92300000	92400000	0.014660319579040357	-0.08550128534674956	0.0747192823529329	0.09445008684515471
chr9	92400000	92500000	0.01545044377477856	-0.031207097648364303	-0.20365853196614414	0.27008934732143547
chr9	92500000	92600000	0.014958135994669768	0.15900864997065603	-0.47592198565809496	-0.19449097595255807
chr9	92600000	92700000	0.012632862752179296	0.13554127979052205	-0.22566794983571553	-0.05940288975329685
chr9	92700000	92800000	0.013091491079249437	0.25207424838364734	-0.4444502778050945	-0.4128564806523162
chr9	92800000	92900000	0.016492938016044317	-0.11182144926879077	-0.18788893827849887	0.12353689897329295
chr9	92900000	93000000	0.01544160131876686	0.0851548703238082	-0.06835169699744247	0.5556784406846186
chr9	93000000	93100000	0.014177907517187869	-0.1175583552944078	-0.17612874420724742	-0.25464756018511325
chr9	93100000	93200000	0.015103114789087678	0.05270752590416379	-0.2220159907012828	0.014366867140975176
chr9	93200000	93300000	0.017997482040436812	-0.06016122744947788	-0.1285664791385831	-0.08589881369475624
chr9	93300000	93400000	0.014254040784201887	0.3464350270709701	-0.5020128134974433	-0.07862268980418476
chr9	93400000	93500000	0.012270671124737138	0.016689340592258774	0.0029832174306376885	0.13192492622171115
chr9	93500000	93600000	0.015649218398733965	0.16560347300757547	-0.2959794632285561	-0.10287322087677107
chr9	93600000	93700000	0.019408806498045866	0.4273296907110926	-0.7076416783741367	0.03220165020846493
chr9	93700000	93800000	0.014148029165205859	0.08370995120534751	-0.14504701301148956	0.39308769534744253
chr9	93800000	93900000	0.016403294677581132	0.05616305597946199	-0.1694314000325029	0.30243003276852143
chr9	93900000	94000000	0.015984297115889987	-0.006011675867081111	-0.16059953346810302	0.16508307286237095
chr9	94000000	94100000	0.015126549763747145	0.3277275156635533	-0.6729311782679569	0.11755496538086187
chr9	94100000	94200000	0.014207949543382793	0.020360228528635577	-0.20307343633622343	0.33740513264359934
chr9	94200000	94300000	0.013926884909053642	0.27545246885402946	-0.4747497869944572	-0.009011835664146152
chr9	94300000	94400000				
chr9	94400000	94500000	0.01975162340493844	0.04330882736606743	-0.23400271669533435	-0.2511302260728259
chr9	94500000	94600000	0.015160193997030343	0.5894798465471482	-0.7288118314208135	0.20793194150249097
chr9	94600000	94700000	0.01274076228337482	-0.013138252509830186	-0.19524289814571683	-0.21270964888427407
chr9	94700000	94800000	0.013402695969915081	0.2973356835557937	-0.4593154538958045	0.013714164034868873
chr9	94800000	94900000	0.013955361189518196	0.02134642075809871	-0.25543900051733515	0.22423834060035125
chr9	94900000	95000000	0.013924935546907229	0.2746231363064144	-0.4276547123326838	0.17014846397313188
chr9	95000000	95100000	0.015872525386109712	0.1681257730175271	-0.17807538579159923	0.4260179141873389
chr9	95100000	95200000	0.014429690978176963	-0.009756873515703176	-0.07327338221040879	0.08341440753328801
chr9	95200000	95300000	0.013275527140716259	0.025144368937556047	-0.2373468532037282	0.18125753312339718
chr9	95300000	95400000	0.013070650142889528	-0.09223173272096899	-0.04274024575063316	0.059593505594301745
chr9	95400000	95500000	0.01580151779271385	0.22117092381540787	-0.3595350027894203	0.23659401238208908
chr9	95500000	95600000	0.01414890473058425	0.16718001468249002	-0.4556649900971183	0.06328446739632163
chr9	95600000	95700000	0.01429161989000471	-0.02854647538062186	-0.1704886267711733	0.10117588746210873
chr9	95700000	95800000	0.013659290600383941	0.17907964988607597	-0.23336677174801795	-0.02832427600038312
chr9	95800000	95900000	0.013711367039184887	-0.022519711393313036	-0.05070426310436617	0.3138643446455973
chr9	95900000	96000000	0.01702778338505798	-0.04164006527131225	-0.36743962046654005	0.10345525152645221
chr9	96000000	96100000	0.016202170147777247	-0.12041082012382412	-0.14464349796894288	0.04680631841920027
chr9	96100000	96200000	0.01403844768906868	-0.25429366054082075	0.14319119773339822	-0.12117896665423883
chr9	96200000	96300000	0.013993687515512549	-0.21064876178662353	-0.18265051676239089	-0.11864832148703038
chr9	96300000	96400000	0.01166970785552101	0.32803312178241184	-0.5099113467585028	-0.12751584669206809
chr9	96400000	96500000	0.012135013685180893	-0.07220793671232321	-0.2528858347513994	0.11949447282123024
chr9	96500000	96600000	0.012620211772496358	-0.07195244616331406	-0.16864683504582934	0.12613151630315284
chr9	96600000	96700000	0.012741136505225662	0.4783150475497755	-0.6620891118333427	-0.26682372599541454
chr9	96700000	96800000	0.01351267667838393	0.005014091835759376	-0.22156105901679635	-0.0641416265409531
chr9	96800000	96900000	0.015141641779192276	0.17395132860193835	-0.31825957496247614	0.26106250121840674
chr9	96900000	97000000				
chr9	97000000	97100000	0.01739143308592389	0.14267643339332425	-0.2979857626311376	0.1863654388997761
chr9	97100000	97200000	0.01751693963844691	0.28454547711794836	-0.5019407573308851	0.07909851801835287
chr9	97200000	97300000	0.015864421420506536	0.3891002795096801	-0.4819808733848831	-0.23860512779648035
chr9	97300000	97400000	0.013636897476217167	0.01800029006015607	-0.44885465114831724	0.18792236169238777
chr9	97400000	97500000	0.01464161392230904	0.07849126857336586	-0.3811174796633477	-0.11302159735387213
chr9	97500000	97600000	0.014434148460617312	-0.06405699076063606	-0.19501683877307902	0.1917868207689833
chr9	97600000	97700000	0.013868285753737962	0.28117797847919734	-0.3611881838201829	-0.0873256978960607
chr9	97700000	97800000	0.013644481141598596	-0.01474720945619199	-0.18020847027144848	0.11737075962398184
chr9	97800000	97900000	0.01415020336656797	-0.08212245319081765	-0.13047223089031176	0.16199166576762322
chr9	97900000	98000000	0.013617840903488485	0.1012701841490613	-0.247076028289505	0.11677885406511629
chr9	98000000	98100000	0.012738264796038444	0.0014095422366857558	-0.20212450238724414	0.19975781602018744
chr9	98100000	98200000	0.01264150125569258	0.32070380784764907	-0.4869714884453135	-0.11538352267029783
chr9	98200000	98300000	0.013510253947704548	-0.12214243767813542	-0.14534837415062865	0.04693392592935461
chr9	98300000	98400000	0.014456343795607137	-0.04329057499628753	-0.1927641914735977	-0.18406338463859276
chr9	98400000	98500000	0.013390155477747646	0.3614817604181614	-0.6746050573566329	-0.20538911543455263
chr9	98500000	98600000	0.014761816899381034	-0.13449211068856612	-0.19063492897025794	-0.033445287958222
chr9	98600000	98700000	0.01253349316785702	-0.04089943586036128	-0.07335430769851256	-0.010995652419967566
chr9	98700000	98800000	0.01415309476053648	0.037571153151074295	-0.285367672288085	0.29565227872573013
chr9	98800000	98900000	0.012265336339816768	0.1973290272918834	-0.22031855569096936	-0.0946483963884382
chr9	98900000	99000000	0.012317314699094027	-0.10969563891490906	-0.04837434426094343	-0.2043668366271233
chr9	99000000	99100000	0.01231650115283844	0.04111097758575926	-0.10071186132450982	0.07500705107770289
chr9	99100000	99200000	0.014101562989526304	-0.03764129213331562	-0.1049263698785011	0.09870323323201978
chr9	99200000	99300000	0.014338742411761302	0.26225178256319154	-0.39920655171709396	0.12342948542467047
chr9	99300000	99400000	0.01423636130891869	-0.168535197472072	-0.20635270098233355	-0.24217970534533487
chr9	99400000	99500000	0.014959913465117934	-0.1931219730595517	-0.1976456981600405	0.04988002338486828
chr9	99500000	99600000	0.015341348219382451	0.17728749763899385	-0.4594594967304523	-0.10790836867970206
chr9	99600000	99700000	0.014725248041661722	0.18088239720523397	-0.49549665949916544	-0.02717926589961892
chr9	99700000	99800000	0.014770421418189187	0.1368938677782395	-0.30909470694036834	0.01348310364900652
chr9	99800000	99900000	0.014392493737326328	-0.11579201334151863	-0.1715543914726932	-0.15277579928036683
chr9	99900000	100000000	0.014964386390585366	-0.052157056875442906	-0.3111102932903874	-0.16511711932610545
chr9	100000000	100100000	0.015141576831094804	-0.05694505031501042	-0.07237482945332675	0.2914566456493024
chr9	100100000	100200000	0.015468136049560776	-0.046404605402288863	0.014678166800583172	-0.130275366808239
chr9	100200000	100300000	0.013365261795405025	0.32368424585344224	-0.6365968675575906	-0.2526649915027678
chr9	100300000	100400000	0.014071760307909914	-0.034294084506819915	-0.25280832643507717	0.31182904345752316
chr9	100400000	100500000	0.012421112013632565	0.30037328817926007	-0.43599580832012225	0.31149496267463617
chr9	100500000	100600000	0.01512108126077038	0.44392716615366884	-0.733721138071672	-0.25848494631833024
chr9	100600000	100700000	0.017129742437662028	0.4893065365264474	-0.6995113084321672	-0.36556341569480344
chr9	100700000	100800000	0.015801092586960334	0.16384700802580224	-0.2743325255019712	0.2991703279418563
chr9	100800000	100900000	0.016555479681414683	0.001192124295171517	-0.09825807499801939	0.17355700484652742
chr9	100900000	101000000				
chr9	101000000	101100000				
chr9	101100000	101200000				
chr9	101200000	101300000				
chr9	101300000	101400000				
chr9	101400000	101500000	0.013579048941184538	0.05051794937871452	-0.24031019630120232	-0.3871249619609802
chr9	101500000	101600000	0.013609539639545561	0.5576263237888267	-0.52233547697141	-0.2896356580521969
chr9	101600000	101700000	0.015794892321007406	0.24615973150586495	-0.4911660177864609	-0.44019701373750864
chr9	101700000	101800000	0.014733157456156772	0.05383436816193638	-0.2560312811116551	-0.01710580910043135
chr9	101800000	101900000	0.014345973471199704	0.07943136945707277	-0.33941295394164855	0.17508991855530484
chr9	101900000	102000000	0.01612643336742275	0.021254582589190413	-0.28345260928776284	0.17669364622766573
chr9	102000000	102100000	0.015319744713183673	-0.21527645049473532	-0.09417323630307997	-0.35546807327134816
chr9	102100000	102200000	0.017633855573178706	0.0224534921083061	-0.24917398893687012	0.19622097611456657
chr9	102200000	102300000	0.016537340447726426	-0.10689346344494928	-0.08999830784863717	0.08728737465310651
chr9	102300000	102400000	0.019123169802745334	-0.13725252531276644	-0.0586125242591348	0.10078122590839148
chr9	102400000	102500000	0.015122921178453205	0.11669354225854378	-0.10418951890811874	0.2514415416095739
chr9	102500000	102600000	0.01744745061026202	0.09823779991899359	-0.2518321531527527	-0.032253494185733055
chr9	102600000	102700000	0.01545216984256036	-0.004690663694152219	-0.13009755642749554	-0.03017028063781163
chr9	102700000	102800000	0.01806922142006205	-0.0818790598671848	0.09689236625039734	-0.05980234871353563
chr9	102800000	102900000	0.017174392041904792	0.5027532244895767	-0.8091027425167495	-0.19758603422323565
chr9	102900000	103000000	0.01723041215022334	0.046781864157892115	-0.21193085311678472	-0.0641980372224261
chr9	103000000	103100000	0.01806394066435566	0.41505810167376384	-0.4771864678057614	-0.40693152142297834
chr9	103100000	103200000	0.019329773120295702	-0.2797884526286886	0.09333881810609765	-0.2718574545654009
chr9	103200000	103300000	0.0173645251097861	0.01348396074957836	0.032963396161088586	-0.048679280096869275
chr9	103300000	103400000	0.01654002952477112	-0.0498659862951638	-0.09128719214319526	-0.2094020971034178
chr9	103400000	103500000	0.019386037932757037	-0.27157700106953847	-0.04828762751948914	-0.14578167684885376
chr9	103500000	103600000	0.01613708279026673	0.7184562296401255	-0.6120314837051484	-0.07080227312396292
chr9	103600000	103700000	0.016775188573537856	0.061738738303790106	0.0030716208905037425	0.1569630723510734
chr9	103700000	103800000	0.01651359056137712	0.061371149073815114	-0.2393437319158077	0.2092944879006379
chr9	103800000	103900000	0.016971202890286887	0.5409969714514534	-0.6658327530576665	-0.18812063111039512
chr9	103900000	104000000	0.016380921026029477	0.11786955265274027	-0.17572932863387233	0.04068265167209555
chr9	104000000	104100000	0.017897626534439035	0.009970491685411361	0.22271457349517496	-0.2363440146169107
chr9	104100000	104200000	0.014067173107652797	0.6365269993640525	-0.7459968264517577	-0.07766616277905947
chr9	104200000	104300000	0.01452837997541596	-0.17676542805213533	0.10175719727862538	-0.06030858088029735
chr9	104300000	104400000	0.014932810071943468	-0.04231455313357716	-0.2269256873100169	-0.013991086674624512
chr9	104400000	104500000	0.01540943802933225	0.10039310896515789	-0.26614070917012256	-0.2123234819679557
chr9	104500000	104600000	0.0146895651317843	-0.06869807946513704	-0.2549901245049149	-0.0789980327966231
chr9	104600000	104700000	0.015731914933421087	-0.004374143629831027	-0.12009774015720495	-0.11483575450571593
chr9	104700000	104800000	0.01520581866031522	0.20458979605273847	-0.6701277368899985	-0.07094601795902947
chr9	104800000	104900000	0.013802576131480136	0.1622789094421383	-0.21806733121639524	0.09809555400326181
chr9	104900000	105000000	0.012238983735539917	0.05491549477621821	-0.3351129114253082	-0.21771288229764565
chr9	105000000	105100000	0.01317585753046735	0.023249460814339713	-0.22923437036327812	0.027949878039129884
chr9	105100000	105200000	0.012008729939023178	-0.1646513089240626	-0.12420817564473492	-0.028417331223043723
chr9	105200000	105300000	0.012988279584447655	0.04236686436906851	-0.19301476810153065	0.09414536759218373
chr9	105300000	105400000	0.014004576811938329	0.06188184919679902	0.011302637449719544	0.011534944023301436
chr9	105400000	105500000	0.01299806393634121	-0.027325008200819945	-0.13753559651803007	-0.07154032991477578
chr9	105500000	105600000	0.016274727213512648	0.167822508793285	0.0350113705570532	0.3887313438238977
chr9	105600000	105700000	0.014081298829038493	0.4231738409334881	-0.633977978172079	-0.10927943601342144
chr9	105700000	105800000	0.016831474089295424	-0.23320895917860304	-0.0727073217936299	-0.7769606482886139
chr9	105800000	105900000	0.015849391365694535	0.07305710143463397	-0.06344291652020216	-0.35265234334617557
chr9	105900000	106000000	0.014937092738827968	0.3237170846736292	-0.3790532843613505	-0.3002067777620402
chr9	106000000	106100000	0.014194121828499513	0.08993950635608176	-0.004722010387789997	-0.23902930685299348
chr9	106100000	106200000	0.016611604277123687	-0.07061388237249588	0.05063199875639698	-0.013756654687549504
chr9	106200000	106300000	0.015189142693988359	0.3823689404728953	-0.3257002580592854	0.18060301822539468
chr9	106300000	106400000	0.015371774434816748	0.058192052766662526	-0.3076267387916317	-0.03196050481349023
chr9	106400000	106500000	0.014485377532578985	-0.05172299996137408	-0.09916804251545769	-0.5843381627865405
chr9	106500000	106600000	0.015022876508686516	0.0032073494250244275	-0.16406214953126055	0.13033837005849128
chr9	106600000	106700000	0.014454498518389668	0.08101257306859194	-0.26080495508793894	-0.13676548854234954
chr9	106700000	106800000	0.015441748077244303	0.01719206145618817	-0.18161182367982107	0.3423351762142736
chr9	106800000	106900000	0.014410601941355952	-0.056965870788625146	-0.08879741111868335	-0.02163826054398885
chr9	106900000	107000000	0.01516754068854519	-0.14907723782037935	-0.01956498490109515	-0.2101541698849821
chr9	107000000	107100000	0.015744581797796475	-0.058470668707965044	-0.06446727263333865	-0.08902612191010621
chr9	107100000	107200000	0.014408226149878802	-0.09956262476965021	0.07478077060818125	0.18149853771289282
chr9	107200000	107300000	0.014115429289967028	-0.09021575381588756	-0.14452767504338612	-0.6213496569812976
chr9	107300000	107400000	0.012903598379775415	-0.05242823132661841	0.014240912481984768	0.10346532150016452
chr9	107400000	107500000	0.012789753903839867	-0.13336521756014746	-0.22055515879718424	0.08870796084728508
chr9	107500000	107600000	0.011448141906247532	0.021288514181439143	-0.1724397643812434	0.12085031574746596
chr9	107600000	107700000	0.013219998579257935	0.09813295789531659	-0.14088697787970877	0.030478695944038264
chr9	107700000	107800000	0.014115291718621274	-0.21248734234159453	-0.025715325330251903	-0.46086830188189704
chr9	107800000	107900000	0.013446384824859428	-0.011656515695969176	-0.3093187193685847	-0.160680038665652
chr9	107900000	108000000	0.013932659214690208	-0.2884736282800565	-0.26088082939169743	-0.17096067556584224
chr9	108000000	108100000	0.01470858504762679	-0.0969128210674934	-0.10185098953708586	-0.1268716989992495
chr9	108100000	108200000	0.014403627173034112	-0.08529487462753216	-0.24764339759131923	0.09822283738172508
